,id,label
1873,22673,1
1874,22674,1
1875,22675,1
1876,22676,1
1877,22677,1
1878,22678,0
1879,22679,1
1880,22680,0
1881,22681,1
1882,22682,0
1883,22683,0
1884,22684,1
1885,22685,0
1886,22686,0
1887,22687,0
1888,22688,0
1889,22689,1
1890,22690,0
1891,22691,0
1892,22692,1
1893,22693,0
1894,22694,0
1895,22695,1
1896,22696,1
1897,22697,1
1898,22698,1
1899,22699,1
1900,22700,1
1901,22701,1
1902,22702,0
1903,22703,0
1904,22704,0
1905,22705,1
1906,22706,0
1907,22707,1
1908,22708,1
1909,22709,1
1910,22710,0
1911,22711,0
1912,22712,0
1913,22713,1
1914,22714,0
1915,22715,0
1916,22716,1
1917,22717,0
1918,22718,0
1919,22719,1
1920,22720,0
1921,22721,0
1922,22722,1
1923,22723,0
1924,22724,0
1925,22725,0
1926,22726,0
1927,22727,0
1928,22728,0
1929,22729,1
1930,22730,1
1931,22731,0
1932,22732,1
1933,22733,1
1934,22734,1
1935,22735,0
1936,22736,1
1937,22737,1
1938,22738,0
1939,22739,1
1940,22740,0
1941,22741,1
1942,22742,0
1943,22743,0
1944,22744,0
1945,22745,1
1946,22746,1
1947,22747,1
1948,22748,0
1949,22749,1
1950,22750,1
1951,22751,0
1952,22752,0
1953,22753,1
1954,22754,0
1955,22755,1
1956,22756,0
1957,22757,0
1958,22758,1
1959,22759,1
1960,22760,0
1961,22761,1
1962,22762,1
1963,22763,0
1964,22764,0
1965,22765,0
1966,22766,0
1967,22767,0
1968,22768,0
1969,22769,1
1970,22770,1
1971,22771,0
1972,22772,1
1973,22773,0
1974,22774,1
1975,22775,0
1976,22776,0
1977,22777,0
1978,22778,0
1979,22779,1
1980,22780,1
1981,22781,0
1982,22782,0
1983,22783,1
1984,22784,1
1985,22785,0
1986,22786,0
1987,22787,0
1988,22788,0
1989,22789,1
1990,22790,1
1991,22791,0
1992,22792,1
1993,22793,1
1994,22794,0
1995,22795,1
1996,22796,1
1997,22797,0
1998,22798,0
1999,22799,1
2000,22800,0
2001,22801,1
2002,22802,1
2003,22803,1
2004,22804,0
2005,22805,1
2006,22806,1
2007,22807,0
2008,22808,1
2009,22809,1
2010,22810,0
2011,22811,1
2012,22812,0
2013,22813,1
2014,22814,0
2015,22815,0
2016,22816,0
2017,22817,0
2018,22818,1
2019,22819,1
2020,22820,1
2021,22821,1
2022,22822,1
2023,22823,0
2024,22824,0
2025,22825,0
2026,22826,0
2027,22827,1
2028,22828,1
2029,22829,1
2030,22830,0
2031,22831,1
2032,22832,0
2033,22833,0
2034,22834,0
2035,22835,1
2036,22836,1
2037,22837,1
2038,22838,1
2039,22839,1
2040,22840,1
2041,22841,1
2042,22842,1
2043,22843,1
2044,22844,1
2045,22845,0
2046,22846,1
2047,22847,1
2048,22848,0
2049,22849,1
2050,22850,0
2051,22851,0
2052,22852,1
2053,22853,0
2054,22854,1
2055,22855,0
2056,22856,0
2057,22857,0
2058,22858,0
2059,22859,0
2060,22860,0
2061,22861,1
2062,22862,1
2063,22863,1
2064,22864,0
2065,22865,0
2066,22866,1
2067,22867,0
2068,22868,1
2069,22869,0
2070,22870,1
2071,22871,1
2072,22872,0
2073,22873,0
2074,22874,0
2075,22875,1
2076,22876,1
2077,22877,0
2078,22878,0
2079,22879,1
2080,22880,1
2081,22881,0
2082,22882,1
2083,22883,0
2084,22884,1
2085,22885,0
2086,22886,0
2087,22887,1
2088,22888,0
2089,22889,0
2090,22890,1
2091,22891,1
2092,22892,1
2093,22893,0
2094,22894,1
2095,22895,1
2096,22896,0
2097,22897,1
2098,22898,0
2099,22899,0
2100,22900,1
2101,22901,0
2102,22902,1
2103,22903,1
2104,22904,0
2105,22905,0
2106,22906,0
2107,22907,1
2108,22908,1
2109,22909,0
2110,22910,1
2111,22911,0
2112,22912,1
2113,22913,1
2114,22914,0
2115,22915,0
2116,22916,0
2117,22917,1
2118,22918,0
2119,22919,1
2120,22920,1
2121,22921,1
2122,22922,0
2123,22923,1
2124,22924,0
2125,22925,1
2126,22926,1
2127,22927,1
2128,22928,1
2129,22929,0
2130,22930,1
2131,22931,0
2132,22932,1
2133,22933,0
2134,22934,1
2135,22935,1
2136,22936,1
2137,22937,1
2138,22938,1
2139,22939,0
2140,22940,0
2141,22941,0
2142,22942,1
2143,22943,1
2144,22944,0
2145,22945,1
2146,22946,0
2147,22947,0
2148,22948,1
2149,22949,1
2150,22950,1
2151,22951,1
2152,22952,0
2153,22953,0
2154,22954,1
2155,22955,0
2156,22956,1
2157,22957,0
2158,22958,0
2159,22959,1
2160,22960,1
2161,22961,1
2162,22962,0
2163,22963,0
2164,22964,1
2165,22965,1
2166,22966,1
2167,22967,0
2168,22968,0
2169,22969,0
2170,22970,1
2171,22971,0
2172,22972,1
2173,22973,1
2174,22974,1
2175,22975,0
2176,22976,0
2177,22977,0
2178,22978,1
2179,22979,0
2180,22980,1
2181,22981,0
2182,22982,0
2183,22983,1
2184,22984,0
2185,22985,0
2186,22986,1
2187,22987,1
2188,22988,1
2189,22989,1
2190,22990,0
2191,22991,1
2192,22992,0
2193,22993,0
2194,22994,0
2195,22995,1
2196,22996,1
2197,22997,1
2198,22998,1
2199,22999,1
2200,23000,0
2201,23001,0
2202,23002,0
2203,23003,1
2204,23004,1
2205,23005,1
2206,23006,1
2207,23007,1
2208,23008,0
2209,23009,0
2210,23010,0
2211,23011,1
2212,23012,1
2213,23013,0
2214,23014,1
2215,23015,1
2216,23016,1
2217,23017,0
2218,23018,0
2219,23019,0
2220,23020,0
2221,23021,1
2222,23022,1
2223,23023,0
2224,23024,1
2225,23025,0
2226,23026,1
2227,23027,1
2228,23028,0
2229,23029,0
2230,23030,0
2231,23031,0
2232,23032,1
2233,23033,0
2234,23034,0
2235,23035,1
2236,23036,1
2237,23037,1
2238,23038,0
2239,23039,0
2240,23040,1
2241,23041,1
2242,23042,1
2243,23043,0
2244,23044,1
2245,23045,0
2246,23046,1
2247,23047,0
2248,23048,1
2249,23049,0
2250,23050,0
2251,23051,1
2252,23052,0
2253,23053,0
2254,23054,0
2255,23055,1
2256,23056,1
2257,23057,1
2258,23058,1
2259,23059,0
2260,23060,0
2261,23061,0
2262,23062,0
2263,23063,0
2264,23064,1
2265,23065,1
2266,23066,1
2267,23067,0
2268,23068,0
2269,23069,0
2270,23070,1
2271,23071,0
2272,23072,1
2273,23073,1
2274,23074,0
2275,23075,0
2276,23076,1
2277,23077,0
2278,23078,0
2279,23079,0
2280,23080,0
2281,23081,1
2282,23082,0
2283,23083,0
2284,23084,0
2285,23085,0
2286,23086,1
2287,23087,0
2288,23088,0
2289,23089,1
2290,23090,0
2291,23091,1
2292,23092,0
2293,23093,0
2294,23094,0
2295,23095,0
2296,23096,1
2297,23097,0
2298,23098,1
2299,23099,0
2300,23100,0
2301,23101,1
2302,23102,0
2303,23103,0
2304,23104,0
2305,23105,0
2306,23106,0
2307,23107,1
2308,23108,1
2309,23109,1
2310,23110,0
2311,23111,0
2312,23112,0
2313,23113,1
2314,23114,1
2315,23115,1
2316,23116,0
2317,23117,0
2318,23118,1
2319,23119,1
2320,23120,0
2321,23121,1
2322,23122,1
2323,23123,1
2324,23124,0
2325,23125,0
2326,23126,0
2327,23127,0
2328,23128,1
2329,23129,1
2330,23130,1
2331,23131,1
2332,23132,0
2333,23133,0
2334,23134,1
2335,23135,1
2336,23136,0
2337,23137,1
2338,23138,1
2339,23139,0
2340,23140,1
2341,23141,0
2342,23142,0
2343,23143,1
2344,23144,0
2345,23145,0
2346,23146,0
2347,23147,0
2348,23148,1
2349,23149,0
2350,23150,1
2351,23151,1
2352,23152,1
2353,23153,1
2354,23154,1
2355,23155,0
2356,23156,1
2357,23157,1
2358,23158,0
2359,23159,0
2360,23160,0
2361,23161,0
2362,23162,0
2363,23163,1
2364,23164,0
2365,23165,1
2366,23166,1
2367,23167,1
2368,23168,1
2369,23169,0
2370,23170,1
2371,23171,0
2372,23172,0
2373,23173,0
2374,23174,0
2375,23175,0
2376,23176,1
2377,23177,1
2378,23178,0
2379,23179,1
2380,23180,0
2381,23181,0
2382,23182,0
2383,23183,1
2384,23184,0
2385,23185,0
2386,23186,1
2387,23187,1
2388,23188,0
2389,23189,1
2390,23190,1
2391,23191,0
2392,23192,0
2393,23193,0
2394,23194,1
2395,23195,0
2396,23196,0
2397,23197,1
2398,23198,0
2399,23199,1
2400,23200,0
2401,23201,0
2402,23202,0
2403,23203,1
2404,23204,1
2405,23205,0
2406,23206,1
2407,23207,0
2408,23208,0
2409,23209,1
2410,23210,0
2411,23211,0
2412,23212,0
2413,23213,1
2414,23214,0
2415,23215,0
2416,23216,1
2417,23217,1
2418,23218,0
2419,23219,0
2420,23220,0
2421,23221,1
2422,23222,0
2423,23223,1
2424,23224,0
2425,23225,1
2426,23226,0
2427,23227,0
2428,23228,1
2429,23229,1
2430,23230,1
2431,23231,0
2432,23232,1
2433,23233,0
2434,23234,0
2435,23235,1
2436,23236,0
2437,23237,0
2438,23238,1
2439,23239,0
2440,23240,1
2441,23241,1
2442,23242,0
2443,23243,1
2444,23244,0
2445,23245,1
2446,23246,1
2447,23247,1
2448,23248,1
2449,23249,1
2450,23250,0
2451,23251,1
2452,23252,0
2453,23253,0
2454,23254,1
2455,23255,1
2456,23256,0
2457,23257,0
2458,23258,0
2459,23259,0
2460,23260,0
2461,23261,0
2462,23262,1
2463,23263,0
2464,23264,1
2465,23265,1
2466,23266,0
2467,23267,1
2468,23268,1
2469,23269,1
2470,23270,0
2471,23271,0
2472,23272,0
2473,23273,1
2474,23274,1
2475,23275,0
2476,23276,0
2477,23277,1
2478,23278,1
2479,23279,0
2480,23280,1
2481,23281,0
2482,23282,0
2483,23283,1
2484,23284,0
2485,23285,0
2486,23286,1
2487,23287,0
2488,23288,0
2489,23289,0
2490,23290,1
2491,23291,0
2492,23292,0
2493,23293,1
2494,23294,0
2495,23295,1
2496,23296,0
2497,23297,0
2498,23298,0
2499,23299,1
2500,23300,0
2501,23301,1
2502,23302,1
2503,23303,0
2504,23304,1
2505,23305,1
2506,23306,1
2507,23307,1
2508,23308,0
2509,23309,0
2510,23310,0
2511,23311,0
2512,23312,1
2513,23313,1
2514,23314,0
2515,23315,0
2516,23316,1
2517,23317,0
2518,23318,1
2519,23319,0
2520,23320,1
2521,23321,0
2522,23322,0
2523,23323,1
2524,23324,1
2525,23325,1
2526,23326,1
2527,23327,1
2528,23328,1
2529,23329,1
2530,23330,0
2531,23331,1
2532,23332,1
2533,23333,0
2534,23334,0
2535,23335,1
2536,23336,0
2537,23337,0
2538,23338,1
2539,23339,0
2540,23340,0
2541,23341,0
2542,23342,0
2543,23343,1
2544,23344,1
2545,23345,1
2546,23346,0
2547,23347,1
2548,23348,0
2549,23349,1
2550,23350,0
2551,23351,1
2552,23352,0
2553,23353,1
2554,23354,1
2555,23355,0
2556,23356,1
2557,23357,1
2558,23358,0
2559,23359,1
2560,23360,0
2561,23361,1
2562,23362,1
2563,23363,0
2564,23364,0
2565,23365,0
2566,23366,1
2567,23367,1
2568,23368,1
2569,23369,1
2570,23370,0
2571,23371,0
2572,23372,1
2573,23373,1
2574,23374,1
2575,23375,1
2576,23376,1
2577,23377,0
2578,23378,0
2579,23379,1
2580,23380,1
2581,23381,1
2582,23382,0
2583,23383,1
2584,23384,0
2585,23385,1
2586,23386,1
2587,23387,0
2588,23388,1
2589,23389,0
2590,23390,1
2591,23391,1
2592,23392,0
2593,23393,1
2594,23394,1
2595,23395,0
2596,23396,0
2597,23397,1
2598,23398,1
2599,23399,1
2600,23400,1
2601,23401,0
2602,23402,1
2603,23403,1
2604,23404,0
2605,23405,0
2606,23406,0
2607,23407,1
2608,23408,1
2609,23409,1
2610,23410,1
2611,23411,1
2612,23412,0
2613,23413,0
2614,23414,0
2615,23415,1
2616,23416,0
2617,23417,0
2618,23418,1
2619,23419,0
2620,23420,0
2621,23421,0
2622,23422,1
2623,23423,1
2624,23424,1
2625,23425,1
2626,23426,1
2627,23427,0
2628,23428,1
2629,23429,1
2630,23430,0
2631,23431,1
2632,23432,1
2633,23433,1
2634,23434,1
2635,23435,0
2636,23436,1
2637,23437,1
2638,23438,0
2639,23439,0
2640,23440,1
2641,23441,0
2642,23442,1
2643,23443,1
2644,23444,0
2645,23445,1
2646,23446,1
2647,23447,1
2648,23448,0
2649,23449,0
2650,23450,1
2651,23451,0
2652,23452,1
2653,23453,1
2654,23454,1
2655,23455,0
2656,23456,1
2657,23457,1
2658,23458,0
2659,23459,1
2660,23460,1
2661,23461,0
2662,23462,0
2663,23463,1
2664,23464,0
2665,23465,1
2666,23466,0
2667,23467,1
2668,23468,1
2669,23469,0
2670,23470,0
2671,23471,1
2672,23472,1
2673,23473,1
2674,23474,0
2675,23475,0
2676,23476,1
2677,23477,1
2678,23478,1
2679,23479,0
2680,23480,1
2681,23481,1
2682,23482,1
2683,23483,0
2684,23484,0
2685,23485,1
2686,23486,0
2687,23487,0
2688,23488,1
2689,23489,1
2690,23490,0
2691,23491,0
2692,23492,0
2693,23493,0
2694,23494,1
2695,23495,1
2696,23496,1
2697,23497,0
2698,23498,0
2699,23499,0
2700,23500,1
2701,23501,0
2702,23502,0
2703,23503,0
2704,23504,1
2705,23505,1
2706,23506,1
2707,23507,1
2708,23508,0
2709,23509,1
2710,23510,0
2711,23511,0
2712,23512,0
2713,23513,1
2714,23514,0
2715,23515,0
2716,23516,0
2717,23517,1
2718,23518,0
2719,23519,0
2720,23520,1
2721,23521,1
2722,23522,1
2723,23523,1
2724,23524,1
2725,23525,0
2726,23526,0
2727,23527,0
2728,23528,1
2729,23529,1
2730,23530,0
2731,23531,1
2732,23532,0
2733,23533,0
2734,23534,1
2735,23535,0
2736,23536,1
2737,23537,1
2738,23538,0
2739,23539,0
2740,23540,0
2741,23541,1
2742,23542,0
2743,23543,0
2744,23544,0
2745,23545,1
2746,23546,0
2747,23547,0
2748,23548,1
2749,23549,1
2750,23550,0
2751,23551,1
2752,23552,1
2753,23553,1
2754,23554,0
2755,23555,1
2756,23556,0
2757,23557,1
2758,23558,1
2759,23559,1
2760,23560,0
2761,23561,0
2762,23562,0
2763,23563,0
2764,23564,0
2765,23565,1
2766,23566,0
2767,23567,0
2768,23568,1
2769,23569,1
2770,23570,0
2771,23571,0
2772,23572,1
2773,23573,0
2774,23574,1
2775,23575,1
2776,23576,1
2777,23577,0
2778,23578,0
2779,23579,1
2780,23580,0
2781,23581,0
2782,23582,1
2783,23583,0
2784,23584,0
2785,23585,1
2786,23586,1
2787,23587,0
2788,23588,1
2789,23589,1
2790,23590,0
2791,23591,0
2792,23592,0
2793,23593,1
2794,23594,1
2795,23595,1
2796,23596,1
2797,23597,0
2798,23598,0
2799,23599,1
2800,23600,0
2801,23601,1
2802,23602,0
2803,23603,0
2804,23604,1
2805,23605,0
2806,23606,0
2807,23607,0
2808,23608,0
2809,23609,0
2810,23610,1
2811,23611,0
2812,23612,1
2813,23613,0
2814,23614,1
2815,23615,1
2816,23616,0
2817,23617,1
2818,23618,0
2819,23619,0
2820,23620,1
2821,23621,1
2822,23622,1
2823,23623,0
2824,23624,0
2825,23625,0
2826,23626,0
2827,23627,1
2828,23628,0
2829,23629,0
2830,23630,0
2831,23631,1
2832,23632,0
2833,23633,0
2834,23634,0
2835,23635,1
2836,23636,0
2837,23637,0
2838,23638,1
2839,23639,0
2840,23640,1
2841,23641,0
2842,23642,0
2843,23643,0
2844,23644,0
2845,23645,1
2846,23646,1
2847,23647,0
2848,23648,1
2849,23649,1
2850,23650,0
2851,23651,0
2852,23652,0
2853,23653,1
2854,23654,1
2855,23655,0
2856,23656,0
2857,23657,1
2858,23658,0
2859,23659,0
2860,23660,1
2861,23661,1
2862,23662,1
2863,23663,0
2864,23664,0
2865,23665,0
2866,23666,0
2867,23667,1
2868,23668,0
2869,23669,0
2870,23670,1
2871,23671,1
2872,23672,0
2873,23673,0
2874,23674,0
2875,23675,1
2876,23676,1
2877,23677,1
2878,23678,1
2879,23679,1
2880,23680,1
2881,23681,0
2882,23682,0
2883,23683,0
2884,23684,1
2885,23685,0
2886,23686,1
2887,23687,0
2888,23688,1
2889,23689,1
2890,23690,0
2891,23691,0
2892,23692,1
2893,23693,0
2894,23694,0
2895,23695,0
2896,23696,0
2897,23697,0
2898,23698,0
2899,23699,0
2900,23700,1
2901,23701,0
2902,23702,1
2903,23703,0
2904,23704,1
2905,23705,1
2906,23706,1
2907,23707,0
2908,23708,0
2909,23709,1
2910,23710,1
2911,23711,1
2912,23712,0
2913,23713,1
2914,23714,1
2915,23715,0
2916,23716,1
2917,23717,0
2918,23718,1
2919,23719,1
2920,23720,0
2921,23721,1
2922,23722,1
2923,23723,0
2924,23724,1
2925,23725,0
2926,23726,0
2927,23727,1
2928,23728,1
2929,23729,1
2930,23730,0
2931,23731,0
2932,23732,0
2933,23733,1
2934,23734,0
2935,23735,0
2936,23736,1
2937,23737,1
2938,23738,0
2939,23739,0
2940,23740,1
2941,23741,1
2942,23742,1
2943,23743,1
2944,23744,0
2945,23745,1
2946,23746,0
2947,23747,1
2948,23748,1
2949,23749,0
2950,23750,1
2951,23751,1
2952,23752,0
2953,23753,0
2954,23754,1
2955,23755,0
2956,23756,0
2957,23757,1
2958,23758,1
2959,23759,0
2960,23760,0
2961,23761,1
2962,23762,0
2963,23763,0
2964,23764,1
2965,23765,1
2966,23766,1
2967,23767,0
2968,23768,0
2969,23769,1
2970,23770,0
2971,23771,0
2972,23772,0
2973,23773,0
2974,23774,1
2975,23775,1
2976,23776,0
2977,23777,0
2978,23778,1
2979,23779,0
2980,23780,0
2981,23781,0
2982,23782,1
2983,23783,1
2984,23784,1
2985,23785,0
2986,23786,0
2987,23787,1
2988,23788,0
2989,23789,1
2990,23790,0
2991,23791,1
2992,23792,0
2993,23793,0
2994,23794,0
2995,23795,1
2996,23796,0
2997,23797,0
2998,23798,1
2999,23799,0
3000,23800,0
3001,23801,0
3002,23802,1
3003,23803,0
3004,23804,0
3005,23805,0
3006,23806,1
3007,23807,0
3008,23808,0
3009,23809,0
3010,23810,0
3011,23811,0
3012,23812,0
3013,23813,1
3014,23814,0
3015,23815,1
3016,23816,1
3017,23817,1
3018,23818,1
3019,23819,1
3020,23820,1
3021,23821,1
3022,23822,1
3023,23823,1
3024,23824,1
3025,23825,1
3026,23826,1
3027,23827,1
3028,23828,1
3029,23829,1
3030,23830,1
3031,23831,1
3032,23832,0
3033,23833,0
3034,23834,1
3035,23835,1
3036,23836,1
3037,23837,1
3038,23838,0
3039,23839,0
3040,23840,1
3041,23841,1
3042,23842,1
3043,23843,1
3044,23844,1
3045,23845,1
3046,23846,0
3047,23847,1
3048,23848,0
3049,23849,1
3050,23850,0
3051,23851,1
3052,23852,0
3053,23853,1
3054,23854,0
3055,23855,1
3056,23856,0
3057,23857,0
3058,23858,0
3059,23859,1
3060,23860,0
3061,23861,0
3062,23862,1
3063,23863,0
3064,23864,0
3065,23865,0
3066,23866,1
3067,23867,0
3068,23868,1
3069,23869,0
3070,23870,1
3071,23871,0
3072,23872,1
3073,23873,1
3074,23874,0
3075,23875,0
3076,23876,0
3077,23877,1
3078,23878,1
3079,23879,0
3080,23880,0
3081,23881,1
3082,23882,1
3083,23883,0
3084,23884,0
3085,23885,1
3086,23886,0
3087,23887,0
3088,23888,0
3089,23889,1
3090,23890,1
3091,23891,0
3092,23892,1
3093,23893,1
3094,23894,1
3095,23895,0
3096,23896,1
3097,23897,1
3098,23898,1
3099,23899,0
3100,23900,0
3101,23901,0
3102,23902,0
3103,23903,1
3104,23904,0
3105,23905,0
3106,23906,1
3107,23907,1
3108,23908,0
3109,23909,1
3110,23910,0
3111,23911,0
3112,23912,1
3113,23913,1
3114,23914,1
3115,23915,1
3116,23916,0
3117,23917,0
3118,23918,0
3119,23919,1
3120,23920,0
3121,23921,1
3122,23922,0
3123,23923,1
3124,23924,0
3125,23925,1
3126,23926,1
3127,23927,1
3128,23928,1
3129,23929,1
3130,23930,1
3131,23931,0
3132,23932,0
3133,23933,1
3134,23934,0
3135,23935,0
3136,23936,1
3137,23937,1
3138,23938,0
3139,23939,1
3140,23940,0
3141,23941,0
3142,23942,0
3143,23943,0
3144,23944,0
3145,23945,1
3146,23946,1
3147,23947,1
3148,23948,1
3149,23949,0
3150,23950,0
3151,23951,0
3152,23952,1
3153,23953,1
3154,23954,1
3155,23955,0
3156,23956,0
3157,23957,0
3158,23958,1
3159,23959,1
3160,23960,0
3161,23961,1
3162,23962,1
3163,23963,1
3164,23964,0
3165,23965,0
3166,23966,0
3167,23967,1
3168,23968,1
3169,23969,0
3170,23970,1
3171,23971,1
3172,23972,1
3173,23973,0
3174,23974,1
3175,23975,0
3176,23976,0
3177,23977,1
3178,23978,1
3179,23979,0
3180,23980,1
3181,23981,0
3182,23982,1
3183,23983,0
3184,23984,1
3185,23985,1
3186,23986,1
3187,23987,1
3188,23988,1
3189,23989,0
3190,23990,0
3191,23991,0
3192,23992,0
3193,23993,1
3194,23994,0
3195,23995,1
3196,23996,1
3197,23997,0
3198,23998,1
3199,23999,0
3200,24000,1
3201,24001,0
3202,24002,0
3203,24003,0
3204,24004,1
3205,24005,0
3206,24006,0
3207,24007,1
3208,24008,1
3209,24009,1
3210,24010,1
3211,24011,1
3212,24012,0
3213,24013,1
3214,24014,0
3215,24015,1
3216,24016,0
3217,24017,1
3218,24018,0
3219,24019,0
3220,24020,0
3221,24021,1
3222,24022,1
3223,24023,1
3224,24024,0
3225,24025,1
3226,24026,0
3227,24027,1
3228,24028,1
3229,24029,0
3230,24030,0
3231,24031,1
3232,24032,1
3233,24033,1
3234,24034,0
3235,24035,0
3236,24036,1
3237,24037,0
3238,24038,0
3239,24039,1
3240,24040,0
3241,24041,1
3242,24042,1
3243,24043,1
3244,24044,0
3245,24045,0
3246,24046,0
3247,24047,0
3248,24048,1
3249,24049,1
3250,24050,1
3251,24051,1
3252,24052,1
3253,24053,0
3254,24054,0
3255,24055,1
3256,24056,0
3257,24057,0
3258,24058,0
3259,24059,0
3260,24060,1
3261,24061,1
3262,24062,1
3263,24063,0
3264,24064,1
3265,24065,0
3266,24066,0
3267,24067,0
3268,24068,0
3269,24069,1
3270,24070,1
3271,24071,0
3272,24072,0
3273,24073,1
3274,24074,0
3275,24075,0
3276,24076,0
3277,24077,1
3278,24078,0
3279,24079,1
3280,24080,1
3281,24081,0
3282,24082,1
3283,24083,1
3284,24084,0
3285,24085,1
3286,24086,0
3287,24087,0
3288,24088,0
3289,24089,0
3290,24090,0
3291,24091,1
3292,24092,0
3293,24093,0
3294,24094,1
3295,24095,0
3296,24096,1
3297,24097,0
3298,24098,1
3299,24099,0
3300,24100,0
3301,24101,1
3302,24102,1
3303,24103,0
3304,24104,0
3305,24105,0
3306,24106,1
3307,24107,0
3308,24108,0
3309,24109,1
3310,24110,0
3311,24111,1
3312,24112,0
3313,24113,0
3314,24114,1
3315,24115,1
3316,24116,0
3317,24117,0
3318,24118,0
3319,24119,1
3320,24120,0
3321,24121,0
3322,24122,1
3323,24123,1
3324,24124,1
3325,24125,0
3326,24126,1
3327,24127,0
3328,24128,1
3329,24129,1
3330,24130,1
3331,24131,1
3332,24132,0
3333,24133,0
3334,24134,0
3335,24135,1
3336,24136,0
3337,24137,1
3338,24138,1
3339,24139,0
3340,24140,1
3341,24141,0
3342,24142,0
3343,24143,1
3344,24144,0
3345,24145,0
3346,24146,1
3347,24147,0
3348,24148,0
3349,24149,1
3350,24150,1
3351,24151,1
3352,24152,0
3353,24153,0
3354,24154,1
3355,24155,0
3356,24156,0
3357,24157,1
3358,24158,1
3359,24159,1
3360,24160,1
3361,24161,1
3362,24162,0
3363,24163,0
3364,24164,1
3365,24165,0
3366,24166,0
3367,24167,1
3368,24168,1
3369,24169,0
3370,24170,1
3371,24171,1
3372,24172,0
3373,24173,1
3374,24174,0
3375,24175,1
3376,24176,1
3377,24177,1
3378,24178,1
3379,24179,0
3380,24180,0
3381,24181,0
3382,24182,0
3383,24183,1
3384,24184,0
3385,24185,1
3386,24186,1
3387,24187,0
3388,24188,0
3389,24189,1
3390,24190,1
3391,24191,1
3392,24192,0
3393,24193,0
3394,24194,0
3395,24195,0
3396,24196,1
3397,24197,0
3398,24198,0
3399,24199,0
3400,24200,1
3401,24201,0
3402,24202,0
3403,24203,0
3404,24204,0
3405,24205,0
3406,24206,0
3407,24207,0
3408,24208,0
3409,24209,1
3410,24210,0
3411,24211,1
3412,24212,1
3413,24213,0
3414,24214,1
3415,24215,0
3416,24216,0
3417,24217,0
3418,24218,1
3419,24219,0
3420,24220,1
3421,24221,1
3422,24222,0
3423,24223,0
3424,24224,0
3425,24225,0
3426,24226,0
3427,24227,0
3428,24228,0
3429,24229,1
3430,24230,1
3431,24231,1
3432,24232,1
3433,24233,0
3434,24234,1
3435,24235,0
3436,24236,1
3437,24237,0
3438,24238,0
3439,24239,0
3440,24240,1
3441,24241,0
3442,24242,1
3443,24243,1
3444,24244,1
3445,24245,0
3446,24246,0
3447,24247,0
3448,24248,1
3449,24249,1
3450,24250,0
3451,24251,1
3452,24252,0
3453,24253,1
3454,24254,0
3455,24255,0
3456,24256,0
3457,24257,1
3458,24258,0
3459,24259,1
3460,24260,1
3461,24261,1
3462,24262,1
3463,24263,1
3464,24264,1
3465,24265,0
3466,24266,0
3467,24267,1
3468,24268,0
3469,24269,0
3470,24270,1
3471,24271,1
3472,24272,1
3473,24273,1
3474,24274,0
3475,24275,1
3476,24276,0
3477,24277,1
3478,24278,1
3479,24279,0
3480,24280,0
3481,24281,1
3482,24282,0
3483,24283,1
3484,24284,0
3485,24285,0
3486,24286,1
3487,24287,0
3488,24288,0
3489,24289,1
3490,24290,1
3491,24291,0
3492,24292,0
3493,24293,1
3494,24294,0
3495,24295,1
3496,24296,1
3497,24297,0
3498,24298,0
3499,24299,0
3500,24300,0
3501,24301,1
3502,24302,0
3503,24303,0
3504,24304,0
3505,24305,0
3506,24306,0
3507,24307,1
3508,24308,1
3509,24309,0
3510,24310,0
3511,24311,0
3512,24312,1
3513,24313,1
3514,24314,0
3515,24315,1
3516,24316,0
3517,24317,0
3518,24318,1
3519,24319,1
3520,24320,1
3521,24321,1
3522,24322,1
3523,24323,0
3524,24324,0
3525,24325,1
3526,24326,1
3527,24327,0
3528,24328,0
3529,24329,1
3530,24330,1
3531,24331,1
3532,24332,1
3533,24333,1
3534,24334,0
3535,24335,0
3536,24336,0
3537,24337,0
3538,24338,1
3539,24339,1
3540,24340,0
3541,24341,1
3542,24342,0
3543,24343,0
3544,24344,1
3545,24345,1
3546,24346,0
3547,24347,0
3548,24348,0
3549,24349,0
3550,24350,1
3551,24351,0
3552,24352,1
3553,24353,0
3554,24354,0
3555,24355,1
3556,24356,1
3557,24357,0
3558,24358,0
3559,24359,1
3560,24360,0
3561,24361,1
3562,24362,1
3563,24363,1
3564,24364,1
3565,24365,1
3566,24366,1
3567,24367,0
3568,24368,1
3569,24369,1
3570,24370,1
3571,24371,0
3572,24372,1
3573,24373,0
3574,24374,0
3575,24375,0
3576,24376,0
3577,24377,0
3578,24378,1
3579,24379,0
3580,24380,0
3581,24381,1
3582,24382,0
3583,24383,0
3584,24384,1
3585,24385,0
3586,24386,0
3587,24387,0
3588,24388,0
3589,24389,0
3590,24390,0
3591,24391,1
3592,24392,0
3593,24393,0
3594,24394,0
3595,24395,0
3596,24396,1
3597,24397,1
3598,24398,0
3599,24399,0
3600,24400,0
3601,24401,0
3602,24402,0
3603,24403,0
3604,24404,1
3605,24405,0
3606,24406,0
3607,24407,1
3608,24408,1
3609,24409,1
3610,24410,0
3611,24411,0
3612,24412,0
3613,24413,1
3614,24414,1
3615,24415,1
3616,24416,0
3617,24417,1
3618,24418,1
3619,24419,1
3620,24420,0
3621,24421,0
